File.Name	Title	URL	Main.Topic	Lizenzart	Author	Second.Author	Organisation	Organisation.Link
VonwegenTraumjob.txt	Von wegen Traumjob	https://www.fluter.de/filmbranche-fachkraeftemangel-gruende		CC BY-NC-ND 4.0	Dominique Ott-Despoix		Fluter	https://www.fluter.de
WennderFlussdenTodbringt.txt	Wenn der Fluss den Tod bringt	https://www.fluter.de/cholera-libanon-wasser-reportage		CC BY-NC-ND 4.0	 Jan Rübel, Maria Klenner		Fluter	https://www.fluter.de
SeitJahrensinkendieGrundwasserstände.txt	„Seit Jahren sinken die Grundwasserstände“	https://www.fluter.de/wasserknappheit-deutschland-loesungen		CC BY-NC-ND 4.0	Isabel Stettin		Fluter	https://www.fluter.de
CaesaristeinGefangenerseinesMutes.txt	„Caesar ist ein Gefangener seines Mutes“	https://www.fluter.de/caesar-fotos-syrien-le-caisne		CC BY-NC-ND 4.0	Hannah El-Hitami		Fluter	https://www.fluter.de
HumorlässtdenHassakzeptablererscheinen.txt	„Humor lässt den Hass akzeptabler erscheinen“	https://www.fluter.de/holocaust-leugnung-soziale-medien		CC BY-NC-ND 4.0	Celine Schäfer		Fluter	https://www.fluter.de
EsisteinefeministischeRevolution.txt	„Es ist eine feministische Revolution“	https://www.fluter.de/iran-feministische-revolution-interview		CC BY-NC-ND 4.0	Mirjam Ratmann		Fluter	https://www.fluter.de
WirhabendieRegierungzerstört.txt	„Wir haben die Regierung zerstört“	https://www.fluter.de/feministischer-funk-von-frauen-aus-brasilien		CC BY-NC-ND 4.0	Lisa Pausch, Lisa Kuner		Fluter	https://www.fluter.de
WirsindderIslam.txt	„Wir sind der Islam“	https://www.fluter.de/schwuler-imam-gruendet-moschee-in-paris		CC BY-NC-ND 4.0	Clara Hellner, Bahar Kaygusuz		Fluter	https://www.fluter.de
WiesexualisierteGewaltinSeriendargestelltwird.txt	Wie sexualisierte Gewalt in Serien dargestellt wird	https://www.fluter.de/sexualisierte-gewalt-serien-beispiele		CC BY-NC-ND 4.0	Isabella Caldart		Fluter	https://www.fluter.de
Protestundercover.txt	Protest undercover	https://www.fluter.de/kreativer-protest-autoritaere-regime		CC BY-NC-ND 4.0	Martin Hogger		Fluter	https://www.fluter.de
DasnächstekleineDing.txt	Das nächste kleine Ding	https://www.fluter.de/miyawaki-tiny-forrest-jordanien		CC BY-NC-ND 4.0	Annika Brohm, Nadia Bseiso		Fluter	https://www.fluter.de
Andere18JährigeziehenmitAlkoholumdieHäuserichmitKinderwagen.txt	„Andere 18-Jährige ziehen mit Alkohol um die Häuser, ich mit Kinderwagen“	https://www.fluter.de/teen-dad-erfahrung		CC BY-NC-ND 4.0	Protokoll: Noelle Konate		Fluter	https://www.fluter.de
RomulimachtGeschäfte.txt	Romuli macht Geschäfte	https://www.fluter.de/arbeitsmigranten-rumaenien-europa		CC BY-NC-ND 4.0	Text, Jonas Seufert		Fluter	https://www.fluter.de
Paranoiafüralle.txt	Paranoia für alle	https://www.fluter.de/weisses-rauschen-film-netflix-rezension		CC BY-NC-ND 4.0	Jan-Philipp Kohlmann		Fluter	https://www.fluter.de
Partnerschaftsgewaltbetrifftunsalle.txt	„Partnerschaftsgewalt betrifft uns alle“	https://www.fluter.de/partnerschaft-gewalt-interview		CC BY-NC-ND 4.0	Nikita Vaillant		Fluter	https://www.fluter.de
WounsSexismusimAlltagbegegnet.txt	Wo uns Sexismus im Alltag begegnet	https://www.fluter.de/sexismus-alltag-beispiele		CC BY-NC-ND 4.0	Katharina Wellems, Illustration: Anna Rupprecht		Fluter	https://www.fluter.de
DieseFraustelltgleich.txt	Diese Frau stellt gleich	https://www.fluter.de/arbeitsalltag-gleichstellungsbeauftragte		CC BY-NC-ND 4.0	Lea van der Pütten		Fluter	https://www.fluter.de
Sokrank.txt	So krank	https://www.fluter.de/sexismus-pflegekraefte-krankenhaeuser		CC BY-NC-ND 4.0	Isabel Stettin		Fluter	https://www.fluter.de
SolldaseinJokersein.txt	Soll das ein Joke(r) sein?	https://www.fluter.de/suedkorea-antifeminismus		CC BY-NC-ND 4.0	Sören Kittel		Fluter	https://www.fluter.de
